iteration,question_id,correct_answer,final_answer,score,num_chains_generated,total_tokens_generated,window_size,individual_answers_str,correct_answer_in_chains,time_taken,max_kv_cache_usage
136,index_135,A,A,1,2,2811,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True,200.89869914994097,4.950146779110207
137,index_136,C,D,0,2,7873,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",False,200.89869914994097,4.950146779110207
138,index_137,B,B,1,2,4409,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True,200.89869914994097,4.950146779110207
139,index_138,D,A,0,2,17141,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'C', 'A', 'A', 'A']",False,200.89869914994097,4.950146779110207
140,index_139,A,D,0,6,49007,2,"['B', 'C', 'B', 'A', 'D', 'D', 'B', 'B', 'B', 'D', 'A', 'B', 'B', 'B', 'D', 'D']",True,602.6960974498229,4.950146779110207
141,index_140,D,C,0,6,37161,2,"['C', 'D', 'D', 'C', 'C', 'C', 'C', 'C', 'C', 'D', 'C', 'C', 'C', 'D', 'C', 'B']",True,602.6960974498229,4.950146779110207
142,index_141,C,C,1,2,3003,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True,200.89869914994097,4.950146779110207
143,index_142,B,A,0,2,15172,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",False,200.89869914994097,4.950146779110207
144,index_143,B,B,1,2,29800,2,"['B', 'B', 'B', 'B', 'B', 'A', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True,200.89869914994097,4.950146779110207
145,index_144,B,B,1,6,83826,2,"['B', 'C', 'C', 'B', 'B', 'B', 'B', 'C', 'C', 'B', 'B', 'B', 'C', 'B', 'B', 'B']",True,602.6960974498229,4.950146779110207
146,index_145,C,A,0,2,12652,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",False,200.89869914994097,4.950146779110207
147,index_146,A,A,1,2,11464,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True,200.89869914994097,4.950146779110207
148,index_147,D,C,0,2,22126,2,"['C', 'C', 'B', 'C', 'C', 'B', 'C', 'A', 'C', 'A', 'C', 'B', 'C', 'B', 'B', 'C']",False,200.89869914994097,4.950146779110207
149,index_148,D,D,1,2,2373,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True,200.89869914994097,4.950146779110207
150,index_149,B,B,1,4,50034,2,"['B', 'D', 'B', 'B', 'D', 'D', 'B', 'B', 'B', 'D', 'B', 'B', 'B', 'B', 'D', 'B']",True,401.79739829988193,4.950146779110207
151,index_150,C,C,1,2,9641,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True,200.89869914994097,4.950146779110207
152,index_151,B,B,1,2,1922,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True,200.89869914994097,4.950146779110207
153,index_152,B,B,1,2,24972,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True,200.89869914994097,4.950146779110207
154,index_153,B,B,1,4,38404,2,"['D', 'B', 'B', 'B', 'B', 'B', 'A', 'A', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True,401.79739829988193,4.950146779110207
155,index_154,B,B,1,2,5213,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True,200.89869914994097,4.950146779110207
156,index_155,B,C,0,2,14200,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",False,200.89869914994097,4.950146779110207
157,index_156,B,B,1,2,2832,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True,200.89869914994097,4.950146779110207
158,index_157,D,D,1,2,13911,2,"['D', 'D', 'D', 'D', 'D', 'B', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'B', 'D', 'B']",True,200.89869914994097,4.950146779110207
159,index_158,B,C,0,2,28661,2,"['C', 'C', 'C', 'A', 'B', 'C', 'B', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",False,200.89869914994097,4.950146779110207
160,index_159,D,C,0,16,81592,2,"['C', 'A', 'D', 'C', 'C', 'D', 'C', 'D', 'D', 'C', 'C', 'D', 'D', 'C', 'D', 'C']",True,1607.1895931995277,4.950146779110207
161,index_160,C,C,1,2,10395,2,"['C', 'C', 'C', 'C', 'C', 'C', 'A', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True,200.89869914994097,4.950146779110207
162,index_161,D,D,1,2,5026,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True,200.89869914994097,4.950146779110207
163,index_162,B,C,0,2,22578,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",False,200.89869914994097,4.950146779110207
164,index_163,A,A,1,2,14770,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True,200.89869914994097,4.950146779110207
165,index_164,A,D,0,2,12096,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'B', 'B', 'D', 'D', 'D', 'D', 'D', 'D']",False,200.89869914994097,4.950146779110207
166,index_165,B,B,1,2,7839,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'A', 'B', 'B', 'B']",True,200.89869914994097,4.950146779110207
167,index_166,C,C,1,2,38365,2,"['C', 'C', 'C', 'B', 'C', 'B', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'D', 'D', 'B']",True,200.89869914994097,4.950146779110207
168,index_167,A,B,0,2,3519,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'C', 'B', 'B', 'B', 'B']",False,200.89869914994097,4.950146779110207
169,index_168,B,B,1,2,10314,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'D', 'B', 'B', 'B', 'B', 'B', 'B']",True,200.89869914994097,4.950146779110207
170,index_169,A,A,1,2,5359,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True,200.89869914994097,4.950146779110207
171,index_170,C,A,0,4,39485,2,"['A', 'C', 'A', 'A', 'A', 'A', 'C', 'A', 'C', 'C', 'C', 'C', 'C', 'A', 'C', 'C']",True,401.79739829988193,4.950146779110207
172,index_171,D,D,1,2,13927,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True,200.89869914994097,4.950146779110207
173,index_172,D,D,1,2,9712,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True,200.89869914994097,4.950146779110207
174,index_173,B,B,1,4,32214,2,"['C', 'B', 'B', 'B', 'B', 'A', 'A', 'A', 'C', 'C', 'A', 'B', 'C', 'A', 'C', 'B']",True,401.79739829988193,4.950146779110207
175,index_174,D,C,0,2,3008,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",False,200.89869914994097,4.950146779110207
176,index_175,D,D,1,2,14989,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True,200.89869914994097,4.950146779110207
177,index_176,D,D,1,2,7773,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'A', 'D', 'D', 'D']",True,200.89869914994097,4.950146779110207
178,index_177,C,C,1,2,6020,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True,200.89869914994097,4.950146779110207
179,index_178,B,B,1,2,9590,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'A', 'B', 'B', 'A', 'B', 'B', 'B', 'B']",True,200.89869914994097,4.950146779110207
180,index_179,B,C,0,6,126850,2,"['C', 'B', 'C', 'B', 'C', 'C', 'C', 'A', 'B', 'B', 'B', 'B', 'B', 'C', 'B', 'B']",True,602.6960974498229,4.950146779110207
181,index_180,B,A,0,6,87475,2,"['A', 'D', 'D', 'C', 'A', 'A', 'C', 'A', 'A', 'C', 'C', 'A', 'D', 'D', 'C', 'C']",False,602.6960974498229,4.950146779110207
182,index_181,B,B,1,2,2019,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True,200.89869914994097,4.950146779110207
183,index_182,A,B,0,2,18900,2,"['B', 'B', 'C', 'C', 'C', 'A', 'B', 'B', 'B', 'C', 'A', 'C', 'B', 'B', 'B', 'B']",False,200.89869914994097,4.950146779110207
184,index_183,C,A,0,2,21432,2,"['A', 'A', 'B', 'A', 'B', 'B', 'C', 'A', 'D', 'A', 'A', 'A', 'A', 'B', 'B', 'A']",False,200.89869914994097,4.950146779110207
185,index_184,B,B,1,2,2714,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True,200.89869914994097,4.950146779110207
186,index_185,D,B,0,2,11571,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",False,200.89869914994097,4.950146779110207
187,index_186,D,C,0,2,5910,2,"['C', 'C', 'C', 'C', 'A', 'C', 'C', 'C', 'C', 'A', 'A', 'C', 'C', 'B', 'C', 'C']",False,200.89869914994097,4.950146779110207
188,index_187,C,C,1,10,188209,2,"['C', 'B', 'D', 'A', 'A', 'D', 'A', 'C', 'C', 'C', 'C', 'B', 'A', 'C', 'D', 'D']",True,1004.4934957497048,4.950146779110207
189,index_188,B,B,1,2,2606,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True,200.89869914994097,4.950146779110207
190,index_189,D,D,1,4,27347,2,"['A', 'D', 'D', 'D', 'D', 'A', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True,401.79739829988193,4.950146779110207
191,index_190,C,C,1,4,54298,2,"['C', 'B', 'C', 'C', 'A', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True,401.79739829988193,4.950146779110207
192,index_191,B,B,1,2,9095,2,"['B', 'B', 'D', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True,200.89869914994097,4.950146779110207
193,index_192,A,A,1,2,3787,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True,200.89869914994097,4.950146779110207
194,index_193,B,B,1,2,4148,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True,200.89869914994097,4.950146779110207
195,index_194,C,C,1,2,8840,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True,200.89869914994097,4.950146779110207
196,index_195,D,D,1,2,8279,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True,200.89869914994097,4.950146779110207
197,index_196,D,D,1,4,56323,2,"['D', 'C', 'D', 'D', 'D', 'D', 'C', 'D', 'D', 'C', 'C', 'D', 'D', 'D', 'D', 'B']",True,401.79739829988193,4.950146779110207
198,index_197,D,D,1,2,26283,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True,200.89869914994097,4.950146779110207
