iteration,question_id,n_chains_requested,n_chains_received,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_reasoning_tokens,total_non_reasoning_tokens,total_tokens,individual_answers_str,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
132,aqua_rat_test_131,8,8,C,C,1,115,11146,9221,1909,11261,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.017308456712028946,0.032072762087123,37.36520171165466
133,aqua_rat_test_132,8,8,B,B,1,116,43418,38300,5102,43534,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.06402593413316283,0.1364289133556725,152.83014464378357
134,aqua_rat_test_133,8,8,E,E,1,152,7921,6877,1028,8073,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",0.01333025524142825,0.0244734322642412,25.403050899505615
135,aqua_rat_test_134,8,8,C,C,1,138,9923,7113,2792,10061,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.01561464964828372,0.0302178075634275,33.31155228614807
136,aqua_rat_test_135,8,8,D,D,1,140,17071,14862,2193,17211,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.02696327227725598,0.0443393968405936,58.02047371864319
137,aqua_rat_test_136,8,8,C,C,1,131,20489,17458,3015,20620,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.032183127310771824,0.0632479655337482,67.7427670955658
138,aqua_rat_test_137,8,8,E,E,1,155,6133,4547,1570,6288,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",0.01077103030847792,0.0197462900909526,18.980875492095947
139,aqua_rat_test_138,8,8,C,C,1,137,6055,4654,1385,6192,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.01046134646212628,0.0211225466730493,18.79447102546692
140,aqua_rat_test_139,8,8,E,D,0,128,166516,34407,1029,166644,"[""D"", ""D"", ""D"", ""D""]",0.2641457378134708,0.4909047391096218,795.3306322097778
141,aqua_rat_test_140,8,8,E,E,1,171,12491,10721,1754,12662,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",0.02149699945076797,0.0354236476783149,39.02983903884888
142,aqua_rat_test_141,8,8,B,B,1,133,16064,14122,1926,16197,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.026023886561399655,0.0449377692675921,52.11803126335144
143,aqua_rat_test_142,8,8,B,B,1,146,4976,3648,1312,5122,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.008130404004350014,0.0163954044997606,16.49472188949585
144,aqua_rat_test_143,8,8,E,E,1,132,12457,10108,2333,12589,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",0.01779166059154674,0.0345260890378171,46.107685804367065
145,aqua_rat_test_144,8,8,D,D,1,103,7795,5993,1786,7898,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.013136989989966964,0.0238750598372426,24.34951663017273
146,aqua_rat_test_145,8,8,E,E,1,132,10233,9443,774,10365,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",0.015394095520961557,0.0297391096218285,35.55165457725525
147,aqua_rat_test_146,8,8,B,B,1,107,27467,25928,1523,27574,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.04170426709620099,0.0832336045955002,94.7683367729187
148,aqua_rat_test_147,8,8,A,A,1,82,2973,1890,1067,3055,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.005468621852058858,0.009155098133078,8.909118413925171
149,aqua_rat_test_148,8,8,A,A,1,118,8155,6540,1599,8273,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.011881859614828126,0.0268070847295356,29.483426570892334
150,aqua_rat_test_149,8,8,D,D,1,143,31620,28696,2908,31763,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.042882722444642515,0.0939444710387745,123.66725015640259
151,aqua_rat_test_150,8,8,B,B,1,109,7019,5243,1760,7128,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.012518713804334513,0.0201053135471517,21.332255125045776
152,aqua_rat_test_151,8,8,E,E,1,134,8584,6928,1640,8718,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",0.012317212396844902,0.0278243178554332,31.449477434158325
153,aqua_rat_test_152,8,8,C,E,0,118,43219,41735,1468,43337,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",0.06031541014178068,0.1257180469123983,166.3756697177887
154,aqua_rat_test_153,8,8,D,D,1,131,6711,5266,1427,6842,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.009933082939551547,0.018729056965055,24.394433736801147
155,aqua_rat_test_154,8,8,C,C,1,149,29600,25717,3867,29749,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.04064572193561724,0.0814384873145045,115.30059671401978
156,aqua_rat_test_155,8,8,E,E,1,101,18105,14617,3472,18206,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",0.02308352664715979,0.0456558161799903,78.79341316223145
157,aqua_rat_test_156,8,8,D,D,1,119,3958,2856,1082,4077,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.006033602586977365,0.0129846816658688,14.616745948791504
158,aqua_rat_test_157,8,8,D,D,1,121,20399,17193,3190,20520,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.03189409937603889,0.0561273336524652,69.32561111450195
159,aqua_rat_test_158,8,8,B,B,1,139,6852,5174,1658,6991,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.011257849238307048,0.0185495452369555,23.18699049949646
160,aqua_rat_test_159,8,8,C,B,0,116,131023,112562,2097,131139,"[""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.2001028176489584,0.4440521780756342,482.3843696117401
161,aqua_rat_test_160,8,8,D,D,1,145,23606,20218,3372,23751,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.0333349400608579,0.0625897558640498,88.20503997802734
162,aqua_rat_test_161,8,8,B,B,1,135,13417,10488,2913,13552,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.020965041784326857,0.0431426519865965,44.536280393600464
163,aqua_rat_test_162,8,8,A,A,1,115,45376,43291,2069,45491,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.06292617000240983,0.1311632359980852,174.22289896011353
164,aqua_rat_test_163,8,8,D,D,1,145,8769,6282,2465,8914,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.014659350900152291,0.0283628530397319,27.628400802612305
165,aqua_rat_test_164,8,8,C,C,1,115,23935,21953,1966,24050,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.0336626845929983,0.0708472953566299,89.31121373176575
166,aqua_rat_test_165,8,8,B,E,0,119,205952,144008,29164,206071,"[""E"", ""E"", ""E"", ""E"", ""E"", ""B"", ""E""]",0.31801207277085175,0.6017233125897559,828.5920696258545
167,aqua_rat_test_166,8,8,C,C,1,118,7518,5968,1534,7636,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.012780942642295628,0.0201053135471517,24.092967987060547
168,aqua_rat_test_167,8,8,A,A,1,147,7596,5963,1617,7743,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.011294059569734977,0.0203446625179511,28.243199348449707
169,aqua_rat_test_168,8,8,A,A,1,150,14634,13270,1348,14784,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.01815532665277863,0.0341072283389181,67.19272541999817
170,aqua_rat_test_169,8,8,A,A,1,134,18405,15296,3093,18539,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.03102257446317118,0.0598970799425562,56.49698781967163
171,aqua_rat_test_170,8,8,E,E,1,127,17298,15464,1818,17425,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",0.02845330788344553,0.0497845859262805,55.74966597557068
172,aqua_rat_test_171,8,8,E,E,1,153,8276,6115,2145,8429,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",0.015193095831968569,0.0254906653901387,24.067904233932495
173,aqua_rat_test_172,8,8,E,D,0,180,206216,189291,16910,206396,"[""D"", ""E"", ""A"", ""D"", ""D"", ""E"", ""D"", ""D""]",0.31093448280244407,0.6091431306845381,823.3993997573853
174,aqua_rat_test_173,8,8,C,C,1,168,27301,25375,1910,27469,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.03842666401253922,0.0803015797032072,101.26253414154053
175,aqua_rat_test_174,8,8,D,D,1,132,6791,5155,1620,6923,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.011705556512528423,0.0211225466730493,20.979984521865845
176,aqua_rat_test_175,8,8,B,B,1,122,10512,7859,2637,10634,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.017059616192579986,0.03332934418382,34.27847909927368
177,aqua_rat_test_176,8,8,D,D,1,131,80208,77631,2561,80339,"[""D"", ""D"", ""B"", ""D"", ""D"", ""B"", ""D"", ""D""]",0.10476486787862095,0.1547391096218285,414.3196794986725
178,aqua_rat_test_177,8,8,D,D,1,114,7865,5954,1895,7979,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.012463882949765049,0.0226783149832455,26.7637140750885
179,aqua_rat_test_178,8,8,C,C,1,122,13046,10601,2429,13168,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.018169515353634827,0.0378171373863092,50.04597330093384
180,aqua_rat_test_179,8,8,B,B,1,144,10505,9150,1339,10649,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.014832546179193364,0.0288415509813307,40.75628852844238
181,aqua_rat_test_180,8,8,D,D,1,132,9953,8429,1508,10085,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.017021861300206168,0.0268669219722355,31.198069095611572
182,aqua_rat_test_181,8,8,A,A,1,156,14288,12858,1414,14444,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.01712167292362668,0.0345260890378171,70.42094898223877
183,aqua_rat_test_182,8,8,A,A,1,128,16046,14150,1880,16174,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.025063243146740896,0.0473910962182863,54.09126377105713
184,aqua_rat_test_183,8,8,D,D,1,99,5960,4251,1693,6059,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.009501880741082026,0.0184298707515557,19.99734902381897
185,aqua_rat_test_184,8,8,D,E,0,135,81661,79509,2136,81796,"[""E"", ""E"", ""E"", ""C"", ""D"", ""E"", ""E"", ""E""]",0.12384583287071328,0.2129009095260891,299.7100546360016
186,aqua_rat_test_185,8,8,D,D,1,121,12462,10381,2065,12583,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.015383532256945075,0.0368597415031115,55.26051163673401
187,aqua_rat_test_186,8,8,D,D,1,125,15014,12669,2329,15139,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.023384794845010375,0.0459550023934897,51.186269760131836
188,aqua_rat_test_187,8,8,A,E,0,149,106337,102832,3489,106486,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",0.1692416144884705,0.3241981809478219,371.2766897678375
189,aqua_rat_test_188,8,8,D,D,1,124,20493,19226,1251,20617,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""C""]",0.027346484090178935,0.0430828147438966,90.07790017127991
190,aqua_rat_test_189,8,8,B,B,1,120,6039,4752,1271,6159,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.009918210751275313,0.018729056965055,19.800076246261597
191,aqua_rat_test_190,8,8,E,E,1,137,17161,14463,2682,17298,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",0.02715209991575341,0.0549904260411679,56.505534648895264
192,aqua_rat_test_191,8,8,B,B,1,170,16063,13562,2485,16233,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.02491465271948947,0.0433820009573958,56.05120277404785
193,aqua_rat_test_192,8,8,B,B,1,118,13616,11149,2451,13734,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.02092391086466626,0.0397319291527046,46.56483435630798
194,aqua_rat_test_193,8,8,D,E,0,168,69377,64869,4492,69545,"[""E"", ""D"", ""D"", ""E"", ""E"", ""E"", ""E"", ""E""]",0.10118419560398283,0.2067975107707037,257.74255108833313
195,aqua_rat_test_194,8,8,B,B,1,126,8163,6071,2076,8289,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.01396540226373733,0.0263283867879368,25.43279528617859
196,aqua_rat_test_195,8,8,A,A,1,115,5454,3794,1644,5569,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.01015694914140398,0.0172331258975586,15.565071821212769
197,aqua_rat_test_196,8,8,B,B,1,127,16708,15615,1077,16835,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.01923167052804586,0.0369195787458114,89.25115942955017
198,aqua_rat_test_197,8,8,C,C,1,137,25308,22310,2982,25445,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.04154278640244226,0.0742580181905218,81.22726011276245
199,aqua_rat_test_198,8,8,C,C,1,130,12909,11498,1395,13039,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.01715829969830451,0.0340473910962182,52.129145860672
200,aqua_rat_test_199,8,8,A,E,0,192,40175,37821,2338,40367,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",0.0571540313536247,0.1156055528961225,151.7419958114624
201,aqua_rat_test_200,8,8,B,B,1,110,14283,10912,3355,14393,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.02240396148495169,0.0391933939684059,48.74939036369324
202,aqua_rat_test_201,8,8,C,C,1,162,12979,10355,2608,13141,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.019142453322622453,0.0387745332695069,46.2730073928833
203,aqua_rat_test_202,8,8,B,B,1,166,15575,12914,2645,15741,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.024389563025487462,0.0485280038295835,52.22299265861511
204,aqua_rat_test_203,8,8,C,C,1,109,6933,5379,1538,7042,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.010416683178047052,0.0219602680708472,25.020533800125122
205,aqua_rat_test_204,8,8,C,C,1,129,10382,8329,2037,10511,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.017166927853120434,0.0321924365725226,33.07550287246704
206,aqua_rat_test_205,8,8,B,B,1,168,24632,20532,4084,24800,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.029174741003428588,0.063726663475347,115.80627179145813
207,aqua_rat_test_206,8,8,C,C,1,120,8512,6662,1834,8632,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.013554102005540478,0.0247726184777405,28.390169858932495
208,aqua_rat_test_207,8,8,C,C,1,107,46198,42935,3247,46305,"[""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C""]",0.06199940101847512,0.1035184298707515,195.44847202301025
209,aqua_rat_test_208,8,8,E,E,1,95,3417,2495,906,3512,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",0.006143101727384642,0.0108903781713738,10.88042140007019
210,aqua_rat_test_209,8,8,C,C,1,129,17909,15678,2215,18038,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.02872058178458519,0.0503829583532791,59.086790561676025
211,aqua_rat_test_210,8,8,E,E,1,132,32858,30664,2178,32990,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",0.04987581688983979,0.0943633317376735,114.39156913757324
212,aqua_rat_test_211,8,8,A,A,1,152,12802,11181,1605,12954,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.020439753821666375,0.0325514600287218,43.87632393836975
213,aqua_rat_test_212,8,8,A,A,1,139,12875,10806,2053,13014,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.021815687673048756,0.0369794159885112,40.17070007324219
214,aqua_rat_test_213,8,8,B,B,1,107,11333,8439,2878,11440,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.01737393081315577,0.036620392532312,38.830469369888306
215,aqua_rat_test_214,8,8,A,A,1,127,18581,15403,3162,18708,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.024207514443822527,0.0553494494973672,75.72110414505005
216,aqua_rat_test_215,8,8,D,D,1,85,7197,5733,1448,7282,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.012607770509344722,0.0213020584011488,21.72596526145935
217,aqua_rat_test_216,8,8,B,B,1,114,9202,6506,2676,9316,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.015010199896253797,0.0285423647678314,29.633460760116577
218,aqua_rat_test_217,8,8,A,A,1,112,23479,21667,1796,23591,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.033260480082156214,0.0691718525610339,87.6310920715332
219,aqua_rat_test_218,8,8,E,E,1,121,13430,11066,2348,13551,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",0.021989436888910273,0.0426639540449975,43.06110405921936
220,aqua_rat_test_219,8,8,D,D,1,147,8644,7092,1536,8791,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.01440535949217379,0.0235758736237434,28.209261655807495
221,aqua_rat_test_220,8,8,B,B,1,116,13951,11863,2072,14067,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.021784792444677188,0.0397319291527046,46.45317006111145
222,aqua_rat_test_221,8,8,B,B,1,135,8089,5670,2401,8224,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.013985600149810923,0.0252513164193394,24.805795192718506
223,aqua_rat_test_222,8,8,D,D,1,117,10605,9358,1231,10722,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.01485662737511444,0.0257300143609382,42.2248170375824
224,aqua_rat_test_223,8,8,E,E,1,128,7810,5545,2249,7938,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",0.013503765907288157,0.0223192915270464,24.51781129837036
225,aqua_rat_test_224,8,8,C,C,1,134,15985,13419,2550,16119,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.027203185250229755,0.0511010052656774,48.617125272750854
226,aqua_rat_test_225,8,8,B,B,1,115,4222,3308,898,4337,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.006976497759192541,0.011249401627573,14.72213625907898
227,aqua_rat_test_226,8,8,A,A,1,125,7586,5601,1969,7711,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.01235661519432776,0.0224988032551459,24.988410234451294
228,aqua_rat_test_227,8,8,A,A,1,132,10480,8264,2200,10612,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.01775296435786328,0.0306965055050263,32.763898611068726
229,aqua_rat_test_228,8,8,B,C,0,137,20903,18012,2875,21040,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.03212200371550464,0.0694710387745333,70.28086042404175
230,aqua_rat_test_229,8,8,A,A,1,99,5270,3413,1835,5369,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.00825849361717899,0.0154978458592628,18.107940912246704
231,aqua_rat_test_230,8,8,D,D,1,143,7526,5147,2361,7669,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.011697237142731975,0.023336524652944,26.150975465774536
232,aqua_rat_test_231,8,8,C,C,1,110,4932,3849,1065,5042,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.008749362496951029,0.0160363810435615,15.279305458068848
233,aqua_rat_test_232,8,8,E,E,1,142,99354,97238,2100,99496,"[""E"", ""B"", ""E"", ""B"", ""B"", ""E"", ""E"", ""E""]",0.16516868819725145,0.3091191957874581,332.5278117656708
234,aqua_rat_test_233,8,8,A,A,1,119,5937,4444,1477,6056,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.010395206267620966,0.0177118238391574,18.309849739074707
235,aqua_rat_test_234,8,8,B,B,1,137,10950,9525,1409,11087,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.018138669998931402,0.0319530876017233,35.20639634132385
236,aqua_rat_test_235,8,8,A,A,1,115,6560,5445,1099,6675,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.011088868580491318,0.0194471038774532,20.593275785446167
237,aqua_rat_test_236,8,8,C,C,1,134,43957,39567,4374,44091,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.06516965675497584,0.1417544279559598,155.1250524520874
238,aqua_rat_test_237,8,8,B,A,0,160,202162,37437,879,202322,"[""A"", ""A"", ""C""]",0.33586956569373294,0.6136309238870272,839.7659480571747
239,aqua_rat_test_238,8,8,C,C,1,116,83589,81221,2352,83705,"[""C"", ""C"", ""E"", ""C"", ""C"", ""C"", ""E"", ""E""]",0.11549378352183381,0.2470081378650072,330.23671889305115
240,aqua_rat_test_239,8,8,D,D,1,143,14394,11523,2855,14537,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.023220277087931514,0.0407491622786021,47.1977174282074
241,aqua_rat_test_240,8,8,B,B,1,155,12089,9226,2847,12244,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.017132893797010884,0.0355433221637147,46.149173736572266
242,aqua_rat_test_241,8,8,C,C,1,153,112677,108237,4424,112830,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.1819555755694355,0.2978697941598851,400.862596988678
243,aqua_rat_test_242,8,8,A,A,1,99,7304,5435,1853,7403,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.011989814110614618,0.0224389660124461,23.317286014556885
244,aqua_rat_test_243,8,8,D,D,1,121,15885,13226,2643,16006,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.025529002458677404,0.0488271900430827,51.78021717071533
245,aqua_rat_test_244,8,8,C,C,1,127,3924,3362,546,4051,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.007435781740802784,0.0138822403063666,11.818825960159302
246,aqua_rat_test_245,8,8,E,B,0,134,8990,7089,1885,9124,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.01519563441713627,0.0281833413116323,28.33120608329773
247,aqua_rat_test_246,8,8,A,A,1,125,22220,19635,2569,22345,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.03710788258850312,0.0638463379607467,70.8032112121582
248,aqua_rat_test_247,8,8,E,E,1,151,17962,16463,1483,18113,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",0.02822461907760265,0.0476304451890856,61.432377099990845
249,aqua_rat_test_248,8,8,E,E,1,104,12883,10830,2037,12987,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",0.0191332217702418,0.0389540449976064,44.875661849975586
250,aqua_rat_test_249,8,8,D,D,1,115,9671,7938,1717,9786,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.014720479135540662,0.0268669219722355,33.65007400512695
251,aqua_rat_test_250,8,8,E,E,1,142,105154,102744,2394,105296,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",0.17449414189711795,0.3084011488750598,353.9128632545471
252,aqua_rat_test_251,8,8,A,A,1,131,8664,6357,2291,8795,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.012178933835473867,0.0202249880325514,35.401880979537964
253,aqua_rat_test_252,8,8,B,B,1,143,14138,12191,1931,14281,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.023537790294511033,0.0393130684538056,45.437920331954956
254,aqua_rat_test_253,8,8,A,A,1,123,38020,36038,1966,38143,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.052252414916144206,0.1024413595021541,146.98711347579956
