iteration,question_id,n_chains_max,window_size,n_chains_generated,stopped_early,correct_answer,final_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,total_reasoning_tokens,total_non_reasoning_tokens,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec,individual_answers_str
181,aqua_rat_test_180,8,2,2,True,D,D,1,132,3191,3323,,,0.006362297602633372,0.0120431396045536,33.50941514968872,"[""D"", ""D""]"
182,aqua_rat_test_181,8,2,2,True,A,A,1,156,2163,2319,,,0.004754115588038958,0.0087477531455961,22.00803232192993,"[""A"", ""A""]"
183,aqua_rat_test_182,8,2,2,True,A,A,1,128,2902,3030,,,0.0057423606950269155,0.0107849011384062,31.13780665397644,"[""A"", ""A""]"
184,aqua_rat_test_183,8,2,2,True,D,D,1,99,1873,1972,,,0.0035419372155000603,0.0062911923307369,21.851218223571777,"[""D"", ""D""]"
185,aqua_rat_test_184,8,2,8,True,D,E,0,135,70782,70917,,,0.03265772327686921,0.0754343918514079,787.8893175125122,"[""E"", ""C"", ""C"", ""E"", ""D"", ""E"", ""E"", ""E""]"
186,aqua_rat_test_185,8,2,2,True,D,D,1,121,3723,3844,,,0.007098010862675381,0.0134811264230078,40.219491720199585,"[""D"", ""D""]"
187,aqua_rat_test_186,8,2,2,True,D,D,1,125,4642,4767,,,0.008166451791830396,0.0147393648891551,55.13923263549805,"[""D"", ""D""]"
188,aqua_rat_test_187,8,2,2,True,A,E,0,149,22974,23123,,,0.04087831153841339,0.0801677651288196,261.3708219528198,"[""E"", ""E""]"
189,aqua_rat_test_188,8,2,2,True,D,D,1,124,7205,7329,,,0.011811071886783233,0.0185739964050329,96.25305557250977,"[""D"", ""D""]"
190,aqua_rat_test_189,8,2,2,True,B,B,1,120,1271,1391,,,0.0028832693589704492,0.0051527860994607,13.216787338256836,"[""B"", ""B""]"
191,aqua_rat_test_190,8,2,2,True,E,E,1,137,3615,3752,,,0.007361564352966686,0.0140802875973636,37.0054817199707,"[""E"", ""E""]"
192,aqua_rat_test_191,8,2,2,True,B,B,1,170,3744,3914,,,0.006723699744359566,0.0113840623127621,46.375041246414185,"[""B"", ""B""]"
193,aqua_rat_test_192,8,2,2,True,B,B,1,118,3302,3420,,,0.0065721746169119365,0.0125823846614739,34.563854694366455,"[""B"", ""B""]"
194,aqua_rat_test_193,8,2,2,True,D,E,0,168,16308,16476,,,0.030772395210147126,0.0607549430796884,174.1304383277893,"[""E"", ""E""]"
195,aqua_rat_test_194,8,2,2,True,B,B,1,126,2051,2177,,,0.004240162673356156,0.0077890952666267,21.870178699493408,"[""B"", ""B""]"
196,aqua_rat_test_195,8,2,2,True,A,A,1,115,1460,1575,,,0.0028742349995719797,0.0047932893948472,17.699936628341675,"[""A"", ""A""]"
197,aqua_rat_test_196,8,2,2,True,B,B,1,127,4561,4688,,,0.008376739545767953,0.0156980227681245,50.86186909675598,"[""B"", ""B""]"
198,aqua_rat_test_197,8,2,2,True,C,C,1,137,7058,7195,,,0.012394241549743484,0.0231875374475734,81.63342690467834,"[""C"", ""C""]"
199,aqua_rat_test_198,8,2,2,True,C,C,1,130,3767,3897,,,0.007158696528836017,0.0136009586578789,40.987492084503174,"[""C"", ""C""]"
200,aqua_rat_test_199,8,2,2,True,A,E,0,192,7988,8180,,,0.013949449322657723,0.0254044337926901,95.30368041992188,"[""E"", ""E""]"
201,aqua_rat_test_200,8,2,2,True,B,B,1,110,3630,3740,,,0.007236247631693957,0.0139604553624924,37.5495970249176,"[""B"", ""B""]"
202,aqua_rat_test_201,8,2,2,True,C,C,1,162,2934,3096,,,0.005843869216008932,0.0108448172558418,31.770751953125,"[""C"", ""C""]"
203,aqua_rat_test_202,8,2,2,True,B,B,1,166,4261,4427,,,0.007777387797575877,0.0140802875973636,49.59588408470154,"[""B"", ""B""]"
204,aqua_rat_test_203,8,2,2,True,C,C,1,109,1899,2008,,,0.003869597226639256,0.0071300179748352,20.350531578063965,"[""C"", ""C""]"
205,aqua_rat_test_204,8,2,2,True,C,C,1,129,2464,2593,,,0.0048711444695988,0.0090473337327741,26.708993196487427,"[""C"", ""C""]"
206,aqua_rat_test_205,8,2,2,True,B,B,1,168,4712,4880,,,0.009044052612057358,0.0171959257040144,50.81062912940979,"[""B"", ""B""]"
207,aqua_rat_test_206,8,2,2,True,C,C,1,120,2319,2439,,,0.004235190187662141,0.0069502696225284,28.953892946243286,"[""C"", ""C""]"
208,aqua_rat_test_207,8,2,2,True,C,C,1,107,12054,12161,,,0.01943206579512381,0.0320551228280407,158.79297542572021,"[""C"", ""C""]"
209,aqua_rat_test_208,8,2,2,True,E,E,1,95,770,865,,,0.0018675077385547276,0.0032354703415218,8.124501705169678,"[""E"", ""E""]"
210,aqua_rat_test_209,8,2,2,True,C,C,1,129,3353,3482,,,0.006446337606598085,0.0121629718394248,36.21728539466858,"[""C"", ""C""]"
211,aqua_rat_test_210,8,2,2,True,E,E,1,132,9246,9378,,,0.017691668617210873,0.0349910125823846,96.75240921974182,"[""E"", ""E""]"
212,aqua_rat_test_211,8,2,2,True,A,A,1,152,3727,3879,,,0.006866520390229709,0.0124625524266027,43.16857409477234,"[""A"", ""A""]"
213,aqua_rat_test_212,8,2,2,True,A,A,1,139,3804,3943,,,0.007395929148151904,0.0140802875973636,40.74736261367798,"[""A"", ""A""]"
214,aqua_rat_test_213,8,2,2,True,B,B,1,107,2537,2644,,,0.005245324252754363,0.0100059916117435,25.97291398048401,"[""B"", ""B""]"
215,aqua_rat_test_214,8,2,2,True,A,A,1,127,4303,4430,,,0.008003056151223889,0.0150988615937687,47.76748967170715,"[""A"", ""A""]"
216,aqua_rat_test_215,8,2,2,True,D,D,1,85,1966,2051,,,0.0038283890924797844,0.0070701018573996,21.483745336532593,"[""D"", ""D""]"
217,aqua_rat_test_216,8,2,2,True,B,B,1,114,2180,2294,,,0.004427884731010047,0.0082684242061114,22.961305141448975,"[""B"", ""B""]"
218,aqua_rat_test_217,8,2,2,True,A,A,1,112,5008,5120,,,0.00869091477401946,0.0156381066506889,59.52430438995361,"[""A"", ""A""]"
219,aqua_rat_test_218,8,2,2,True,E,E,1,121,2664,2785,,,0.005095520426898274,0.009346914319952,29.882537126541138,"[""E"", ""E""]"
220,aqua_rat_test_219,8,2,2,True,D,D,1,147,2831,2978,,,0.005129908429202412,0.0083882564409826,35.560985803604126,"[""D"", ""D""]"
221,aqua_rat_test_220,8,2,2,True,B,B,1,116,3191,3307,,,0.0057133159117141626,0.0100659077291791,37.91350555419922,"[""B"", ""B""]"
222,aqua_rat_test_221,8,2,2,True,B,B,1,135,1664,1799,,,0.00340713727862126,0.0060515278609946,18.764554738998413,"[""B"", ""B""]"
223,aqua_rat_test_222,8,2,2,True,D,D,1,117,2249,2366,,,0.004509713112827303,0.0086279209107249,24.007272720336914,"[""D"", ""D""]"
224,aqua_rat_test_223,8,2,2,True,E,E,1,128,1819,1947,,,0.003936616396619155,0.0071899340922708,18.852668285369873,"[""E"", ""E""]"
225,aqua_rat_test_224,8,2,2,True,C,C,1,134,3719,3853,,,0.007373269302206431,0.0140802875973636,38.908512592315674,"[""C"", ""C""]"
226,aqua_rat_test_225,8,2,2,True,B,B,1,115,1216,1331,,,0.0024857135494178685,0.0040742959856201,14.710228204727173,"[""B"", ""B""]"
227,aqua_rat_test_226,8,2,2,True,A,A,1,125,1468,1593,,,0.0029361531218930386,0.0047932893948472,17.94975209236145,"[""A"", ""A""]"
228,aqua_rat_test_227,8,2,2,True,A,A,1,132,2711,2843,,,0.005384500400199866,0.0101258238466147,29.12076997756958,"[""A"", ""A""]"
229,aqua_rat_test_228,8,2,2,True,B,C,0,137,4691,4828,,,0.008358942759029035,0.0152786099460755,54.77526068687439,"[""C"", ""C""]"
230,aqua_rat_test_229,8,2,2,True,A,A,1,99,1776,1875,,,0.0032220357947318435,0.0050329538645895,23.881100177764893,"[""A"", ""A""]"
231,aqua_rat_test_230,8,2,2,True,D,D,1,143,1548,1691,,,0.0034473454954474275,0.0061713600958658,16.328663110733032,"[""D"", ""D""]"
232,aqua_rat_test_231,8,2,2,True,C,C,1,110,1051,1161,,,0.002310778288322723,0.0040143798681845,11.856845378875732,"[""C"", ""C""]"
233,aqua_rat_test_232,8,2,4,True,E,E,1,142,47829,47971,,,0.04057421743871196,0.0828639904134211,581.3014087677002,"[""E"", ""B"", ""E"", ""E""]"
234,aqua_rat_test_233,8,2,2,True,A,A,1,119,1541,1660,,,0.0030676530550373714,0.0052726183343319,18.418171882629395,"[""A"", ""A""]"
235,aqua_rat_test_234,8,2,2,True,B,B,1,137,2746,2883,,,0.0052268315753737785,0.0095266626722588,31.403722047805786,"[""B"", ""B""]"
236,aqua_rat_test_235,8,2,2,True,A,A,1,115,1272,1387,,,0.0027001071739001545,0.0047932893948472,14.086971759796143,"[""A"", ""A""]"
237,aqua_rat_test_236,8,2,2,True,C,C,1,134,12728,12862,,,0.023562440636860426,0.0463151587777111,137.50409173965454,"[""C"", ""C""]"
238,aqua_rat_test_237,8,2,4,True,B,A,0,160,50801,50961,,,0.04520532902837481,0.0935889754343918,585.5855331420898,"[""C"", ""A"", ""A"", ""A""]"
239,aqua_rat_test_238,8,2,2,True,C,C,1,116,21965,22081,,,0.039165235031344024,0.077052127022169,248.36855006217957,"[""C"", ""C""]"
240,aqua_rat_test_239,8,2,2,True,D,D,1,143,2848,2991,,,0.005703856705874885,0.0106051527860994,30.606635093688965,"[""D"", ""D""]"
241,aqua_rat_test_240,8,2,2,True,B,B,1,155,2909,3064,,,0.005889438585589757,0.0110245656081485,30.99980115890503,"[""B"", ""B""]"
242,aqua_rat_test_241,8,2,2,True,C,C,1,153,22660,22813,,,0.0377788503309167,0.0701018573996404,281.4576344490051,"[""C"", ""C""]"
243,aqua_rat_test_242,8,2,2,True,A,A,1,99,1515,1614,,,0.0031345551117869398,0.005692031156381,16.228865385055542,"[""A"", ""A""]"
244,aqua_rat_test_243,8,2,2,True,D,D,1,121,4618,4739,,,0.007917944004607092,0.0135410425404434,57.20514965057373,"[""D"", ""D""]"
245,aqua_rat_test_244,8,2,2,True,C,C,1,127,1083,1210,,,0.00244302820568385,0.0041941282204913,12.13637399673462,"[""C"", ""C""]"
246,aqua_rat_test_245,8,2,2,True,E,B,0,134,2478,2612,,,0.004912145218915691,0.0090473337327741,27.004265785217285,"[""B"", ""B""]"
247,aqua_rat_test_246,8,2,2,True,A,A,1,125,4127,4252,,,0.0075327831688644376,0.014020371479928,47.131205558776855,"[""A"", ""A""]"
248,aqua_rat_test_247,8,2,2,True,E,E,1,151,6835,6986,,,0.012348733901094793,0.0234871180347513,76.69482779502869,"[""E"", ""E""]"
249,aqua_rat_test_248,8,2,2,True,E,E,1,104,3117,3221,,,0.005734485812309166,0.0106051527860994,35.40324950218201,"[""E"", ""E""]"
250,aqua_rat_test_249,8,2,2,True,D,D,1,115,2204,2319,,,0.004270865448566135,0.0077890952666267,24.736008882522583,"[""D"", ""D""]"
251,aqua_rat_test_250,8,2,4,True,E,E,1,142,73510,73652,,,0.06528104566898561,0.1233073696824446,1009.1564691066742,"[""A"", ""E"", ""E"", ""E""]"
252,aqua_rat_test_251,8,2,2,True,A,A,1,131,2063,2194,,,0.0038442090164678053,0.0061713600958658,25.966268301010132,"[""A"", ""A""]"
253,aqua_rat_test_252,8,2,2,True,B,B,1,143,4914,5057,,,0.00960777842462628,0.0185140802875973,51.46218299865723,"[""B"", ""B""]"
254,aqua_rat_test_253,8,2,2,True,A,A,1,123,9317,9440,,,0.01698005941130757,0.0330736968244458,101.96858048439026,"[""A"", ""A""]"
