iteration,question_id,n_chains_max,window_size,n_chains_generated,stopped_early,correct_answer,final_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,total_reasoning_tokens,total_non_reasoning_tokens,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec,individual_answers_str
181,aqua_rat_test_180,8,2,2,True,D,D,1,132,2315,2447,,,0.0044213320748247775,0.0078386787936811,26.88360357284546,"[""D"", ""D""]"
182,aqua_rat_test_181,8,2,2,True,A,A,1,156,2842,2998,,,0.005129576962426856,0.007898516036381,37.15197801589966,"[""A"", ""A""]"
183,aqua_rat_test_182,8,2,2,True,A,A,1,128,3915,4043,,,0.006808129637689448,0.0114887505983724,48.55947518348694,"[""A"", ""A""]"
184,aqua_rat_test_183,8,2,2,True,D,D,1,99,1510,1609,,,0.0029866229294107567,0.0053255146002871,17.169904470443726,"[""D"", ""D""]"
185,aqua_rat_test_184,8,2,8,False,D,E,0,135,73977,74112,,,0.03247213072148488,0.0679152704643369,867.1341502666473,"[""E"", ""C"", ""E"", ""D"", ""D"", ""C"", ""E"", ""D""]"
186,aqua_rat_test_185,8,2,2,True,D,D,1,121,2902,3023,,,0.005332042299490792,0.0095739588319769,33.88905620574951,"[""D"", ""D""]"
187,aqua_rat_test_186,8,2,2,True,D,D,1,125,3514,3639,,,0.006960102549605091,0.013283867879368,36.56004476547241,"[""D"", ""D""]"
188,aqua_rat_test_187,8,2,2,True,A,E,0,149,24769,24918,,,0.043751562659903674,0.0856869315461943,282.80938386917114,"[""E"", ""E""]"
189,aqua_rat_test_188,8,2,2,True,D,D,1,124,3818,3942,,,0.006873960827445758,0.0124461464815701,44.1753134727478,"[""D"", ""D""]"
190,aqua_rat_test_189,8,2,2,True,B,B,1,120,1276,1396,,,0.002915321858287738,0.0052656773575873,13.023915529251099,"[""B"", ""B""]"
191,aqua_rat_test_190,8,2,2,True,E,E,1,137,4440,4577,,,0.008643811190580636,0.0165749162278602,46.29763627052307,"[""E"", ""E""]"
192,aqua_rat_test_191,8,2,2,True,B,B,1,170,4000,4170,,,0.007787333858068467,0.0146601244614648,42.97649812698364,"[""B"", ""B""]"
193,aqua_rat_test_192,8,2,2,True,B,B,1,118,3722,3840,,,0.007449895688615334,0.0143609382479655,37.968510389328,"[""B"", ""B""]"
194,aqua_rat_test_193,8,2,2,True,D,E,0,168,14750,14918,,,0.026969231050227815,0.0528362853039732,161.18289732933044,"[""E"", ""E""]"
195,aqua_rat_test_194,8,2,2,True,B,B,1,126,2414,2540,,,0.004428351447183238,0.0074198180947822,29.72414803504944,"[""B"", ""B""]"
196,aqua_rat_test_195,8,2,2,True,A,A,1,115,1268,1383,,,0.0026186454783688716,0.0044877932024892,14.567974090576172,"[""A"", ""A""]"
197,aqua_rat_test_196,8,2,2,True,B,B,1,127,4289,4416,,,0.0077888307469802754,0.0144806127333652,48.66651940345764,"[""B"", ""B""]"
198,aqua_rat_test_197,8,2,2,True,C,C,1,137,6085,6222,,,0.011760427421820685,0.0228578267113451,63.18137288093567,"[""C"", ""C""]"
199,aqua_rat_test_198,8,2,2,True,C,C,1,130,3475,3605,,,0.00623829981099401,0.0110698898994734,40.90954780578613,"[""C"", ""C""]"
200,aqua_rat_test_199,8,2,2,True,A,E,0,192,10335,10527,,,0.018060681116249647,0.0338678793681187,120.40150499343872,"[""E"", ""E""]"
201,aqua_rat_test_200,8,2,2,True,B,B,1,110,3235,3345,,,0.00623225772235349,0.0117879368118717,34.57312774658203,"[""B"", ""B""]"
202,aqua_rat_test_201,8,2,2,True,C,C,1,162,2871,3033,,,0.005992570843854974,0.0113092388702729,29.362717151641846,"[""C"", ""C""]"
203,aqua_rat_test_202,8,2,2,True,B,B,1,166,4123,4289,,,0.007922859342122383,0.0148994734322642,44.732165575027466,"[""B"", ""B""]"
204,aqua_rat_test_203,8,2,2,True,C,C,1,109,2090,2199,,,0.004118520806796465,0.0075993298228818,22.94729733467102,"[""C"", ""C""]"
205,aqua_rat_test_204,8,2,2,True,C,C,1,129,2452,2581,,,0.004470819202608153,0.0076591670655816,30.21337890625,"[""C"", ""C""]"
206,aqua_rat_test_205,8,2,2,True,B,B,1,168,5580,5748,,,0.009920758263404043,0.0181306845380564,65.19290494918823,"[""B"", ""B""]"
207,aqua_rat_test_206,8,2,2,True,C,C,1,120,2895,3015,,,0.005699429148806402,0.0107707036859741,30.862858057022095,"[""C"", ""C""]"
208,aqua_rat_test_207,8,2,2,True,C,C,1,107,8879,8986,,,0.015436784051492748,0.0293202489229296,101.76752638816833,"[""C"", ""C""]"
209,aqua_rat_test_208,8,2,2,True,E,E,1,95,879,974,,,0.0019277295486007265,0.0032312111057922,10.147355318069458,"[""E"", ""E""]"
210,aqua_rat_test_209,8,2,2,True,C,C,1,129,3749,3878,,,0.006903428070820061,0.0128650071804691,42.2855110168457,"[""C"", ""C""]"
211,aqua_rat_test_210,8,2,2,True,E,E,1,132,9376,9508,,,0.01670546493676837,0.0321325993298229,104.97830963134766,"[""E"", ""E""]"
212,aqua_rat_test_211,8,2,2,True,A,A,1,152,3737,3889,,,0.006837680153429004,0.0123264719961704,43.378700256347656,"[""A"", ""A""]"
213,aqua_rat_test_212,8,2,2,True,A,A,1,139,3100,3239,,,0.006005955590516134,0.0111895643848731,33.99122428894043,"[""A"", ""A""]"
214,aqua_rat_test_213,8,2,2,True,B,B,1,107,2659,2766,,,0.005111710423557279,0.0095141215892771,29.064408540725708,"[""B"", ""B""]"
215,aqua_rat_test_214,8,2,2,True,A,A,1,127,4423,4550,,,0.008119697085709483,0.0155576831019627,49.05699872970581,"[""A"", ""A""]"
216,aqua_rat_test_215,8,2,2,True,D,D,1,85,1921,2006,,,0.0037245434627444576,0.0069411201531833,20.957868099212646,"[""D"", ""D""]"
217,aqua_rat_test_216,8,2,2,True,B,B,1,114,2064,2178,,,0.004313386073292915,0.0081378650071805,21.14983582496643,"[""B"", ""B""]"
218,aqua_rat_test_217,8,2,2,True,A,A,1,112,6637,6749,,,0.012730421910615991,0.0248324557204403,68.98836946487427,"[""A"", ""A""]"
219,aqua_rat_test_218,8,2,2,True,E,E,1,121,3367,3488,,,0.006610097675558959,0.0125658209669697,35.538594484329224,"[""E"", ""E""]"
220,aqua_rat_test_219,8,2,2,True,D,D,1,147,2604,2751,,,0.00493914934022452,0.008736237434179,30.11618399620056,"[""D"", ""D""]"
221,aqua_rat_test_220,8,2,2,True,B,B,1,116,3616,3732,,,0.006874230554035539,0.0130445189085687,38.73767876625061,"[""B"", ""B""]"
222,aqua_rat_test_221,8,2,2,True,B,B,1,135,1692,1827,,,0.0035341331213114935,0.0064025849688846,18.512606859207153,"[""B"", ""B""]"
223,aqua_rat_test_222,8,2,2,True,D,D,1,117,2321,2438,,,0.004253040667930663,0.0071804691239827,28.397230863571167,"[""D"", ""D""]"
224,aqua_rat_test_223,8,2,2,True,E,E,1,128,2102,2230,,,0.004486901772430338,0.0083772139779798,21.55085802078247,"[""E"", ""E""]"
225,aqua_rat_test_224,8,2,2,True,C,C,1,134,3416,3550,,,0.0069123045224822105,0.0132240306366682,35.08215403556824,"[""C"", ""C""]"
226,aqua_rat_test_225,8,2,2,True,B,B,1,115,1329,1444,,,0.002706167885771041,0.0046673049305887,15.47481918334961,"[""B"", ""B""]"
227,aqua_rat_test_226,8,2,2,True,A,A,1,125,1893,2018,,,0.003875126966064246,0.0072403063666826,20.53917932510376,"[""A"", ""A""]"
228,aqua_rat_test_227,8,2,2,True,A,A,1,132,2817,2949,,,0.005510173195618307,0.0103518429870751,30.382543087005615,"[""A"", ""A""]"
229,aqua_rat_test_228,8,2,2,True,B,C,0,137,4145,4282,,,0.008048177921570521,0.0153781713738631,44.061808586120605,"[""C"", ""C""]"
230,aqua_rat_test_229,8,2,2,True,A,A,1,99,1287,1386,,,0.002491871085316171,0.0038894207754907,16.195082187652588,"[""A"", ""A""]"
231,aqua_rat_test_230,8,2,2,True,D,D,1,143,1984,2127,,,0.0041752156513885155,0.0075993298228818,21.18862795829773,"[""D"", ""D""]"
232,aqua_rat_test_231,8,2,2,True,C,C,1,110,1345,1455,,,0.0027491804570050032,0.0047271421732886,15.732079267501831,"[""C"", ""C""]"
233,aqua_rat_test_232,8,2,2,True,E,B,0,142,24995,25137,,,0.04249772219955142,0.0813786500718046,301.2087562084198,"[""B"", ""B""]"
234,aqua_rat_test_233,8,2,2,True,A,A,1,119,1258,1377,,,0.00272397806290584,0.0047869794159884,13.993467092514038,"[""A"", ""A""]"
235,aqua_rat_test_234,8,2,2,True,B,B,1,137,2774,2911,,,0.005255629216832055,0.0095141215892771,31.910604238510132,"[""B"", ""B""]"
236,aqua_rat_test_235,8,2,2,True,A,A,1,115,1973,2088,,,0.003915630476838487,0.0071804691239827,21.937464714050293,"[""A"", ""A""]"
237,aqua_rat_test_236,8,2,2,True,C,C,1,134,11791,11925,,,0.02064720638694862,0.0396720919100047,135.64435529708862,"[""C"", ""C""]"
238,aqua_rat_test_237,8,2,6,True,B,D,0,160,196608,196768,,,0.12330207213249043,0.24581139301101,2195.937737226486,"[""D""]"
239,aqua_rat_test_238,8,2,2,True,C,C,1,116,15998,16114,,,0.02678059793131989,0.0499042604116802,193.9188392162323,"[""C"", ""C""]"
240,aqua_rat_test_239,8,2,2,True,D,D,1,143,2740,2883,,,0.0057075326540381105,0.0107108664432743,28.32140350341797,"[""D"", ""D""]"
241,aqua_rat_test_240,8,2,2,True,B,B,1,155,3488,3643,,,0.006315877417198757,0.0110100526567735,42.06196570396423,"[""B"", ""B""]"
242,aqua_rat_test_241,8,2,2,True,C,C,1,153,31516,31669,,,0.05941217133392112,0.1181187170895164,337.7576127052307,"[""C"", ""C""]"
243,aqua_rat_test_242,8,2,2,True,A,A,1,99,2314,2413,,,0.00405038407125917,0.0064624222115844,31.31888198852539,"[""A"", ""A""]"
244,aqua_rat_test_243,8,2,2,True,D,D,1,121,3118,3239,,,0.005693179758933116,0.0102920057443752,36.181971311569214,"[""D"", ""D""]"
245,aqua_rat_test_244,8,2,2,True,C,C,1,127,1040,1167,,,0.0023882099512853986,0.0040689325035901,11.516227722167969,"[""C"", ""C""]"
246,aqua_rat_test_245,8,2,2,True,E,B,0,134,2060,2194,,,0.0042833447025928915,0.0079583532790808,21.76253342628479,"[""B"", ""B""]"
247,aqua_rat_test_246,8,2,2,True,A,A,1,125,5702,5827,,,0.01047539099446602,0.0201053135471517,62.50392031669617,"[""A"", ""A""]"
248,aqua_rat_test_247,8,2,2,True,E,E,1,151,5170,5321,,,0.00897443131896427,0.0157371948300621,62.71625733375549,"[""E"", ""E""]"
249,aqua_rat_test_248,8,2,2,True,E,E,1,104,3096,3200,,,0.005488070852385132,0.0096337960746768,37.16474890708923,"[""E"", ""E""]"
250,aqua_rat_test_249,8,2,2,True,D,D,1,115,2910,3025,,,0.005494146829714038,0.0101723312589755,32.201876163482666,"[""D"", ""D""]"
251,aqua_rat_test_250,8,2,2,True,E,E,1,142,23106,23248,,,0.04031386174295794,0.078326950694112,267.4256772994995,"[""E"", ""E""]"
252,aqua_rat_test_251,8,2,2,True,A,A,1,131,2072,2203,,,0.004416534035969126,0.0081977022498803,21.122173309326172,"[""A"", ""A""]"
253,aqua_rat_test_252,8,2,2,True,B,B,1,143,4535,4678,,,0.008197267652169535,0.0150191479176639,52.08554410934448,"[""B"", ""B""]"
254,aqua_rat_test_253,8,2,2,True,A,A,1,123,10247,10370,,,0.018494848986287428,0.0360220201053135,112.7833845615387,"[""A"", ""A""]"
