iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
188,index_187,64,1,0,0.8,C,B,0,145,45617,45762,"[""B""]",20,0.03479789565990607,0.1757453485765523,210.99231123924255
189,index_188,64,5,0,0.8,B,A,0,87,46063,46150,"[""A"", ""B"", ""A"", ""A"", ""A""]",22,0.044715584870087685,0.164985429275947,52.39311909675598
190,index_189,64,1,0,0.8,D,A,0,294,54266,54560,"[""A""]",29,0.043357470842273156,0.2375401628932227,208.7035937309265
191,index_190,64,1,0,0.8,C,B,0,288,51416,51704,"[""B""]",22,0.041337968802528935,0.2151983860121049,237.19404888153076
192,index_191,64,2,0,0.8,B,B,1,326,42027,42353,"[""B"", ""B""]",20,0.05750182630545179,0.2259583053127101,58.03052115440369
193,index_192,64,3,0,0.8,A,C,0,128,33126,33254,"[""C"", ""C"", ""C""]",13,0.05168620307077652,0.1868788761862063,30.537473917007446
194,index_193,64,6,0,0.8,B,B,1,218,50557,50775,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",22,0.06605921264165046,0.1899424643204065,66.30759620666504
195,index_194,64,1,0,0.8,C,B,0,204,50976,51180,"[""B""]",17,0.04079348986454976,0.1977135171486214,272.49380016326904
196,index_195,64,1,0,0.8,D,D,1,224,49261,49485,"[""D""]",25,0.038771422674971974,0.2056340133004558,134.44666385650635
197,index_196,64,1,0,0.8,D,C,0,270,50928,51198,"[""C""]",26,0.04083726687636596,0.2062317865949339,225.4447226524353
198,index_197,64,2,0,0.8,D,D,1,198,46473,46671,"[""D"", ""D""]",28,0.05400977957440206,0.1899424643204065,66.75877737998962
