iteration,question_id,n_chains_max,window_size,n_chains_generated,stopped_early,correct_answer,final_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,total_reasoning_tokens,total_non_reasoning_tokens,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec,individual_answers_str
114,aqua_rat_test_113,64,8,8,True,D,D,1,147,8738,8885,,,0.0187680468170966,0.0354642313546422,23.10323929786682,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
115,aqua_rat_test_114,64,8,64,False,D,C,0,147,347796,347943,,,0.0824386259921765,0.1925418569254186,1096.4763009548187,"[""C"", ""C"", ""D"", ""E"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""E"", ""C"", ""D"", ""D"", ""C"", ""D"", ""C"", ""D"", ""C"", ""C"", ""D"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""E"", ""E"", ""D"", ""C"", ""E"", ""C"", ""C"", ""C"", ""C"", ""C"", ""E"", ""C"", ""C"", ""C"", ""C"", ""C"", ""E"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""E"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C""]"
116,aqua_rat_test_115,64,8,8,True,C,C,1,124,52265,52389,,,0.0975372160343674,0.2179604261796043,162.1308445930481,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
117,aqua_rat_test_116,64,8,8,True,B,B,1,176,27018,27194,,,0.0516430266220593,0.100076103500761,81.65031480789185,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
118,aqua_rat_test_117,64,8,64,False,C,D,0,127,714654,714781,,,0.1856390268237125,0.3762557077625571,2148.8505675792694,"[""E"", ""D"", ""D"", ""D"", ""A"", ""D"", ""E"", ""E"", ""E"", ""B"", ""B"", ""D"", ""E"", ""D"", ""E"", ""A"", ""D"", ""D"", ""A"", ""B"", ""A"", ""A"", ""D"", ""E"", ""D"", ""B"", ""E"", ""D"", ""A"", ""E"", ""B"", ""D"", ""E"", ""D"", ""E"", ""B"", ""E"", ""D"", ""D"", ""A"", ""B"", ""E"", ""D"", ""D"", ""A"", ""B"", ""A"", ""D"", ""A"", ""B"", ""E"", ""A"", ""D"", ""E"", ""B"", ""A"", ""D"", ""E"", ""E"", ""B"", ""B"", ""D""]"
119,aqua_rat_test_118,64,8,16,True,A,A,1,138,36851,36989,,,0.0309254444675592,0.0504566210045661,222.57458329200745,"[""C"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
120,aqua_rat_test_119,64,8,8,True,D,D,1,106,5699,5805,,,0.0116782824641511,0.0207762557077625,16.705979347229004,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
121,aqua_rat_test_120,64,8,8,True,E,E,1,131,8998,9129,,,0.017255952542844,0.0367579908675799,26.573161840438843,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]"
122,aqua_rat_test_121,64,8,8,True,B,B,1,97,4353,4450,,,0.0098465184793025,0.0203196347031963,10.916178703308104,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
123,aqua_rat_test_122,64,8,32,True,A,E,0,154,137641,137795,,,0.061049575891795,0.121917808219178,467.0902278423309,"[""E"", ""E"", ""E"", ""E"", ""A"", ""E"", ""A"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""A"", ""E"", ""E"", ""E"", ""A"", ""E"", ""A"", ""E"", ""A"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]"
124,aqua_rat_test_123,64,8,8,True,A,A,1,105,8736,8841,,,0.017711350293542,0.0324961948249619,25.188667058944706,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
125,aqua_rat_test_124,64,8,8,True,E,B,0,117,7859,7976,,,0.0142287893557709,0.0273972602739726,26.560919761657715,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
126,aqua_rat_test_125,64,8,8,True,A,A,1,138,69249,69387,,,0.1458438051169145,0.2764840182648401,197.7874081134796,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
127,aqua_rat_test_126,64,8,8,True,B,D,0,156,27150,27306,,,0.0510839633275743,0.1025114155251141,85.01874208450317,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
128,aqua_rat_test_127,64,8,8,True,D,D,1,154,6023,6177,,,0.0132609931924999,0.0251141552511415,16.15868592262268,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
129,aqua_rat_test_128,64,8,8,True,B,B,1,125,11777,11902,,,0.0249704427178137,0.0493150684931507,31.54637908935547,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
130,aqua_rat_test_129,64,8,8,True,D,D,1,112,8564,8676,,,0.016148861557721,0.028234398782344,28.374202966690063,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
131,aqua_rat_test_130,64,8,8,True,A,A,1,117,7631,7748,,,0.0168502880812882,0.0340943683409437,19.98452472686768,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
132,aqua_rat_test_131,64,8,8,True,C,C,1,110,10033,10143,,,0.0211069191805773,0.0401065449010654,27.92729616165161,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
133,aqua_rat_test_132,64,8,48,True,B,B,1,111,277891,278002,,,0.0831688849467681,0.1821917808219177,965.2510614395142,"[""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""D"", ""D"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
134,aqua_rat_test_133,64,8,8,True,E,E,1,147,5580,5727,,,0.0112547625798923,0.0203957382039573,16.34732723236084,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]"
135,aqua_rat_test_134,64,8,8,True,C,C,1,133,8647,8780,,,0.0165116199822803,0.0323439878234398,25.88246488571167,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
136,aqua_rat_test_135,64,8,8,True,D,D,1,135,15564,15699,,,0.0328528863092896,0.0688736681887366,41.3514928817749,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
137,aqua_rat_test_136,64,8,8,True,C,C,1,126,16340,16466,,,0.0318744457308611,0.0560121765601218,47.92520236968994,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
138,aqua_rat_test_137,64,8,8,True,E,E,1,150,5560,5710,,,0.0123115532362107,0.0220700152207001,14.90052080154419,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]"
139,aqua_rat_test_138,64,8,8,True,C,C,1,132,5841,5973,,,0.013449169511312,0.0238203957382039,14.659916162490845,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
140,aqua_rat_test_139,64,8,8,True,E,D,0,123,49994,50117,,,0.1056294471759579,0.1929984779299848,138.7426643371582,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
141,aqua_rat_test_140,64,8,8,True,E,E,1,166,7457,7623,,,0.015240902400554,0.0290715372907153,21.374472618103027,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]"
142,aqua_rat_test_141,64,8,8,True,B,B,1,128,11114,11242,,,0.0217008125760027,0.0386605783866057,33.707114696502686,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
143,aqua_rat_test_142,64,8,8,True,B,B,1,141,5619,5760,,,0.0121343277979127,0.0219939117199391,15.761219263076782,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
144,aqua_rat_test_143,64,8,8,True,E,E,1,127,10399,10526,,,0.020973709781758398,0.0368340943683409,30.3887619972229,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]"
145,aqua_rat_test_144,64,8,8,True,D,D,1,98,8790,8888,,,0.017863475475394665,0.0358447488584474,23.803040504455566,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
146,aqua_rat_test_145,64,8,8,True,E,E,1,127,6368,6495,,,0.012908030758262426,0.0225266362252664,18.84054136276245,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]"
147,aqua_rat_test_146,64,8,8,True,B,B,1,102,22443,22545,,,0.040157311987404125,0.0756468797564687,72.2737967967987,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
148,aqua_rat_test_147,64,8,8,True,A,A,1,77,3008,3085,,,0.007078127352099881,0.0113394216133941,7.904998064041138,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
149,aqua_rat_test_148,64,8,8,True,A,A,1,113,6381,6494,,,0.014424346392862209,0.0245814307458143,15.905132055282593,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
150,aqua_rat_test_149,64,8,8,True,D,D,1,138,20994,21132,,,0.03164788219765849,0.076179604261796,82.1858115196228,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
151,aqua_rat_test_150,64,8,8,True,B,B,1,104,6911,7015,,,0.01193747390256052,0.0248858447488584,23.2077853679657,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
152,aqua_rat_test_151,64,8,8,True,E,E,1,129,8382,8511,,,0.015254351700178165,0.0299847792998477,26.3949773311615,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]"
153,aqua_rat_test_152,64,8,48,True,C,E,0,113,168622,168735,,,0.048615856555613714,0.1089802130898021,581.4238584041595,"[""E"", ""E"", ""E"", ""E"", ""E"", ""D"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""D"", ""E"", ""E"", ""E"", ""E"", ""E"", ""D"", ""E"", ""E"", ""E"", ""D"", ""E"", ""D"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""D"", ""E"", ""E"", ""E"", ""E"", ""D"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]"
154,aqua_rat_test_153,64,8,8,True,D,D,1,126,7468,7594,,,0.015464321038902433,0.030441400304414,20.857195138931274,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
155,aqua_rat_test_154,64,8,8,True,C,C,1,144,25077,25221,,,0.032523056780950854,0.0668188736681887,162.95267248153687,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
156,aqua_rat_test_155,64,8,8,True,E,E,1,96,16889,16985,,,0.030307948548696385,0.0625570776255707,53.334474086761475,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]"
157,aqua_rat_test_156,64,8,8,True,D,D,1,114,4413,4527,,,0.01000867722158206,0.019482496194825,11.217379093170166,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
158,aqua_rat_test_157,64,8,8,True,D,D,1,116,24799,24915,,,0.03771509322497698,0.05662100456621,111.6722640991211,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
159,aqua_rat_test_158,64,8,8,True,B,B,1,134,9677,9811,,,0.017894195101389725,0.0303652968036529,31.119649171829224,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
160,aqua_rat_test_159,64,8,8,True,C,B,0,111,75519,75630,,,0.12696216480561817,0.2696347031963471,269.841828584671,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
161,aqua_rat_test_160,64,8,8,True,D,D,1,140,20806,20946,,,0.03373391240393625,0.076179604261796,76.09066677093506,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
162,aqua_rat_test_161,64,8,8,True,B,B,1,130,11423,11553,,,0.025109609660270923,0.0463470319634703,28.889597415924072,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
163,aqua_rat_test_162,64,8,8,True,A,A,1,110,39942,40052,,,0.0634498418089798,0.113165905631659,186.721284866333,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
164,aqua_rat_test_163,64,8,8,True,D,D,1,140,7271,7411,,,0.016921425019214207,0.0329528158295281,17.842679023742676,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
165,aqua_rat_test_164,64,8,8,True,C,C,1,110,22859,22969,,,0.03025370622067412,0.0711567732115677,119.84325647354126,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
166,aqua_rat_test_165,64,8,8,True,B,E,0,114,81896,82010,,,0.16763382161379686,0.3305936073059361,242.9778504371643,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]"
167,aqua_rat_test_166,64,8,8,True,C,C,1,113,5235,5348,,,0.010505284867233792,0.0203196347031963,15.042909622192383,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
168,aqua_rat_test_167,64,8,8,True,A,A,1,142,6316,6458,,,0.012426406737548823,0.0251902587519026,19.219584465026855,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
169,aqua_rat_test_168,64,8,8,True,A,A,1,145,7949,8094,,,0.016553734944476192,0.0299847792998477,21.991117477416992,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
170,aqua_rat_test_169,64,8,40,True,A,A,1,129,92600,92729,,,0.033038971073515395,0.0763318112633181,302.62668347358704,"[""A"", ""A"", ""E"", ""A"", ""A"", ""E"", ""E"", ""E"", ""A"", ""E"", ""A"", ""E"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""E"", ""A"", ""A"", ""A"", ""A"", ""A"", ""E"", ""A"", ""A"", ""A"", ""A"", ""E"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
171,aqua_rat_test_170,64,8,8,True,E,E,1,122,10675,10797,,,0.01979431995238103,0.0444444444444444,32.717280626297,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]"
172,aqua_rat_test_171,64,8,8,True,E,E,1,148,8071,8219,,,0.016110014174916365,0.0293759512937594,23.566713333129883,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]"
173,aqua_rat_test_172,64,8,64,False,E,A,0,175,964586,964761,,,0.24416814530220096,0.5067732115677321,3116.7245807647705,"[""A"", ""A"", ""E"", ""D"", ""D"", ""D"", ""D"", ""B"", ""A"", ""A"", ""D"", ""A"", ""D"", ""B"", ""E"", ""D"", ""B"", ""B"", ""E"", ""A"", ""A"", ""E"", ""D"", ""B"", ""D"", ""A"", ""D"", ""D"", ""E"", ""B"", ""A"", ""B"", ""D"", ""D"", ""A"", ""A"", ""A"", ""E"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""D"", ""D"", ""D"", ""B"", ""D"", ""D"", ""A"", ""E"", ""D"", ""E"", ""B"", ""D"", ""B"", ""A"", ""A"", ""A""]"
174,aqua_rat_test_173,64,8,8,True,C,C,1,163,40675,40838,,,0.07169431925625781,0.1313546423135464,139.43368363380432,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
175,aqua_rat_test_174,64,8,8,True,D,D,1,127,6091,6218,,,0.012715997346134282,0.0261796042617959,16.968681573867798,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
176,aqua_rat_test_175,64,8,8,True,B,B,1,117,9230,9347,,,0.019342863765986082,0.0383561643835616,24.59967565536499,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
177,aqua_rat_test_176,64,8,8,True,D,D,1,126,89462,89588,,,0.17273871427888457,0.2666666666666667,303.44597721099854,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
178,aqua_rat_test_177,64,8,8,True,D,D,1,109,7060,7169,,,0.014775518647755125,0.0267123287671232,19.51764750480652,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
179,aqua_rat_test_178,64,8,8,True,C,C,1,117,9730,9847,,,0.020879980395822673,0.0365296803652968,25.657853364944458,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
180,aqua_rat_test_179,64,8,8,True,B,B,1,139,12252,12391,,,0.01725932896215731,0.0317351598173516,64.48081541061401,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
181,aqua_rat_test_180,64,8,8,True,D,D,1,127,7308,7435,,,0.0164273204401677,0.0292237442922373,18.83894157409668,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
182,aqua_rat_test_181,64,8,8,True,A,A,1,151,7957,8108,,,0.014068551577575505,0.0269406392694063,26.620557069778442,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
183,aqua_rat_test_182,64,8,16,True,A,A,1,123,55712,55835,,,0.04548816568047334,0.1007610350076103,253.85643005371094,"[""E"", ""A"", ""E"", ""E"", ""E"", ""A"", ""E"", ""E"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
184,aqua_rat_test_183,64,8,8,True,D,D,1,94,6888,6982,,,0.015910699946307793,0.0286910197869102,17.08028221130371,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
185,aqua_rat_test_184,64,8,16,True,D,E,0,130,104787,104917,,,0.10623177723557532,0.2025875190258752,301.5556252002716,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""D"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]"
186,aqua_rat_test_185,64,8,8,True,D,D,1,116,11522,11638,,,0.02377983887826374,0.0474885844748858,31.65118908882141,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
187,aqua_rat_test_186,64,8,8,True,D,D,1,120,18293,18413,,,0.03908420127767326,0.0659056316590562,48.40357494354248,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
188,aqua_rat_test_187,64,8,8,True,A,E,0,144,73833,73977,,,0.11489825794428542,0.2263318112633181,299.3757538795471,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]"
189,aqua_rat_test_188,64,8,48,True,D,D,1,119,78028,78147,,,0.022214884308387067,0.0554033485540335,298.34225583076477,"[""D"", ""C"", ""D"", ""D"", ""D"", ""D"", ""C"", ""D"", ""C"", ""C"", ""D"", ""C"", ""C"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""C"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""C"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""C"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
190,aqua_rat_test_189,64,8,8,True,B,B,1,115,5368,5483,,,0.009112189187464393,0.0188736681887367,19.125408172607422,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
191,aqua_rat_test_190,64,8,8,True,E,E,1,132,14312,14444,,,0.028434961813553112,0.0560882800608828,40.0009331703186,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]"
192,aqua_rat_test_191,64,8,8,True,B,B,1,165,13256,13421,,,0.02781164822693731,0.0517503805175038,35.51182842254639,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
193,aqua_rat_test_192,64,8,8,True,B,B,1,113,10995,11108,,,0.01952994504089123,0.0377473363774734,35.816608905792236,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
194,aqua_rat_test_193,64,8,8,True,D,E,0,163,48495,48658,,,0.10864981707638474,0.2124048706240486,126.04510807991028,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]"
195,aqua_rat_test_194,64,8,8,True,B,B,1,121,9059,9180,,,0.017835205510118312,0.0383561643835616,26.208240032196045,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
196,aqua_rat_test_195,64,8,8,True,A,A,1,110,5975,6085,,,0.013902978805892937,0.0229071537290714,14.915818452835083,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
197,aqua_rat_test_196,64,8,8,True,B,B,1,122,27529,27651,,,0.04451711915397618,0.0732115677321156,155.7180211544037,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
198,aqua_rat_test_197,64,8,16,True,C,C,1,132,49100,49232,,,0.04867753037867229,0.1005327245053272,143.64171290397644,"[""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
199,aqua_rat_test_198,64,8,8,True,C,C,1,125,16574,16699,,,0.032136951763380196,0.0526636225266362,56.630244731903076,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
200,aqua_rat_test_199,64,8,16,True,A,E,0,187,90687,90874,,,0.07383636211393324,0.1573820395738203,337.55401062965393,"[""E"", ""E"", ""E"", ""C"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]"
201,aqua_rat_test_200,64,8,8,True,B,B,1,105,14985,15090,,,0.023236622004901588,0.0486301369863013,57.62119936943054,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
202,aqua_rat_test_201,64,8,16,True,C,C,1,157,26269,26426,,,0.02132773577529916,0.0506849315068492,95.03362464904785,"[""C"", ""E"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
203,aqua_rat_test_202,64,8,8,True,B,B,1,161,15045,15206,,,0.029549647066936566,0.0514459665144596,44.093178033828735,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
204,aqua_rat_test_203,64,8,8,True,C,C,1,104,7432,7536,,,0.01617233920891027,0.028234398782344,19.414236068725586,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
205,aqua_rat_test_204,64,8,8,True,C,C,1,124,8221,8345,,,0.016544650425176985,0.0313546423135464,23.348026275634766,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
206,aqua_rat_test_205,64,8,8,True,B,B,1,163,43698,43861,,,0.07824000126793092,0.132876712328767,153.2772159576416,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
207,aqua_rat_test_206,64,8,8,True,C,C,1,115,7959,8074,,,0.01833584216315637,0.0331050228310502,19.321064949035645,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
208,aqua_rat_test_207,64,8,8,True,C,C,1,102,24632,24734,,,0.03957750187313566,0.0831050228310502,92.32606220245361,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
209,aqua_rat_test_208,64,8,8,True,E,E,1,90,3553,3643,,,0.008140197322422726,0.0150684931506849,9.241265773773193,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]"
210,aqua_rat_test_209,64,8,8,True,C,C,1,124,13233,13357,,,0.026772955398865563,0.0430745814307458,38.11340260505676,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
211,aqua_rat_test_210,64,8,8,True,E,E,1,127,10817,10944,,,0.01835385033071961,0.0373668188736682,37.660653829574585,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]"
212,aqua_rat_test_211,64,8,8,True,A,A,1,147,15210,15357,,,0.02973332549644825,0.0535007610350075,44.39265203475952,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
213,aqua_rat_test_212,64,8,8,True,A,A,1,134,7960,8094,,,0.016911357061497632,0.0317351598173516,21.30611801147461,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
214,aqua_rat_test_213,64,8,8,True,B,B,1,102,9179,9281,,,0.016384276624597655,0.0352359208523591,28.94395399093628,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
215,aqua_rat_test_214,64,8,8,True,A,A,1,122,9169,9291,,,0.020864495116343276,0.0407914764079148,22.611305713653564,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
216,aqua_rat_test_215,64,8,8,True,D,D,1,80,5887,5967,,,0.013005501541052669,0.024124809741248,15.508156776428223,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
217,aqua_rat_test_216,64,8,8,True,B,B,1,109,10656,10765,,,0.022575485159817298,0.0425418569254185,28.338030099868774,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
218,aqua_rat_test_217,64,8,8,True,A,A,1,107,13370,13477,,,0.028035020502821494,0.0498477929984779,35.820297718048096,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
219,aqua_rat_test_218,64,8,8,True,E,E,1,116,14306,14422,,,0.020066069616583276,0.0371385083713851,68.89558553695679,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]"
220,aqua_rat_test_219,64,8,8,True,D,D,1,142,6536,6678,,,0.014330197317849213,0.0256468797564688,17.4526104927063,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
221,aqua_rat_test_220,64,8,8,True,B,B,1,111,8798,8909,,,0.020733499493710044,0.0383561643835616,21.22997760772705,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
222,aqua_rat_test_221,64,8,8,True,B,B,1,130,7429,7559,,,0.015168872704853236,0.0280821917808219,20.881176471710205,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
223,aqua_rat_test_222,64,8,8,True,D,D,1,112,10080,10192,,,0.0189105557148704,0.0346270928462709,32.75203990936279,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
224,aqua_rat_test_223,64,8,8,True,E,E,1,123,6637,6760,,,0.014202797285790119,0.0251902587519026,18.04672122001648,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]"
225,aqua_rat_test_224,64,8,8,True,C,C,1,129,8853,8982,,,0.0182799708860517,0.0378234398782344,23.800204038619995,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
