iteration,question_id,n_chains_max,window_size,n_chains_generated,stopped_early,correct_answer,final_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,total_reasoning_tokens,total_non_reasoning_tokens,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec,individual_answers_str
187,index_186,16,2,2,True,D,C,0,339,7487,7826,,,0.015166294353038361,0.0289612254667305,80.57310628890991,"[""C"", ""C""]"
188,index_187,16,2,8,True,C,D,0,150,139472,139622,,,0.060176413667675774,0.1522259454284347,1800.8417389392853,"[""C"", ""A"", ""C"", ""B"", ""D"", ""B"", ""D"", ""D""]"
189,index_188,16,2,2,True,B,B,1,92,2225,2317,,,0.004621132571145952,0.008736237434179,23.216893434524536,"[""B"", ""B""]"
190,index_189,16,2,2,True,D,D,1,299,13351,13650,,,0.022484943689067418,0.0414073719483005,223.48198199272156,"[""D"", ""D""]"
191,index_190,16,2,2,True,C,C,1,293,36173,36466,,,0.06834135680493138,0.135411680229775,405.7645945549011,"[""C"", ""C""]"
192,index_191,16,2,2,True,B,B,1,331,8287,8618,,,0.01441485615610338,0.0237553853518429,109.74064040184021,"[""B"", ""B""]"
193,index_192,16,2,2,True,A,A,1,133,3555,3688,,,0.006749221930971809,0.0127453326950693,40.2286376953125,"[""A"", ""A""]"
194,index_193,16,2,2,True,B,B,1,223,7440,7663,,,0.012533814252862803,0.0217807563427476,114.12569308280945,"[""B"", ""B""]"
195,index_194,16,2,2,True,C,C,1,209,5261,5470,,,0.00976260786875909,0.0180708472953566,61.42788815498352,"[""C"", ""C""]"
196,index_195,16,2,2,True,D,D,1,229,9753,9982,,,0.017072715205641138,0.0315342269028243,119.13423728942871,"[""D"", ""D""]"
197,index_196,16,2,2,True,D,D,1,275,27782,28057,,,0.052327579634365975,0.1035184298707515,310.256796836853,"[""D"", ""D""]"
198,index_197,16,2,2,True,D,D,1,203,9932,10135,,,0.017807238225071235,0.0339277166108186,117.77025246620178,"[""D"", ""D""]"
